,INDICATOR,UNIT,UNIT_NUM,STUB_NAME,STUB_NAME_NUM,STUB_LABEL,STUB_LABEL_NUM,YEAR,YEAR_NUM,AGE,AGE_NUM,ESTIMATE,FLAG
1023,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Age,1,25-44 years,1.3,1960,2,25-44 years,3.0,12.2,
1024,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Age,1,25-44 years,1.3,1970,3,25-44 years,3.0,15.4,
1025,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Age,1,25-44 years,1.3,1980,4,25-44 years,3.0,15.6,
1026,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Age,1,25-44 years,1.3,1981,5,25-44 years,3.0,16.2,
1027,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Age,1,25-44 years,1.3,1982,6,25-44 years,3.0,15.8,
1028,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Age,1,25-44 years,1.3,1983,7,25-44 years,3.0,15.3,
1029,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Age,1,25-44 years,1.3,1984,8,25-44 years,3.0,15.4,
1030,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Age,1,25-44 years,1.3,1985,9,25-44 years,3.0,15.0,
1031,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Age,1,25-44 years,1.3,1986,10,25-44 years,3.0,15.6,
1032,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Age,1,25-44 years,1.3,1987,11,25-44 years,3.0,15.3,
1033,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Age,1,25-44 years,1.3,1988,12,25-44 years,3.0,15.2,
1034,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Age,1,25-44 years,1.3,1989,13,25-44 years,3.0,14.9,
1035,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Age,1,25-44 years,1.3,1990,14,25-44 years,3.0,15.2,
1036,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Age,1,25-44 years,1.3,1991,15,25-44 years,3.0,14.9,
1037,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Age,1,25-44 years,1.3,1992,16,25-44 years,3.0,14.7,
1038,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Age,1,25-44 years,1.3,1993,17,25-44 years,3.0,14.9,
1039,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Age,1,25-44 years,1.3,1994,18,25-44 years,3.0,15.1,
1040,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Age,1,25-44 years,1.3,1995,19,25-44 years,3.0,15.1,
1041,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Age,1,25-44 years,1.3,1996,20,25-44 years,3.0,14.8,
1042,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Age,1,25-44 years,1.3,1997,21,25-44 years,3.0,14.5,
1043,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Age,1,25-44 years,1.3,1998,22,25-44 years,3.0,14.3,
1044,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Age,1,25-44 years,1.3,1999,23,25-44 years,3.0,13.6,
1045,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Age,1,25-44 years,1.3,2000,24,25-44 years,3.0,13.4,
1046,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Age,1,25-44 years,1.3,2001,25,25-44 years,3.0,13.8,
1047,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Age,1,25-44 years,1.3,2002,26,25-44 years,3.0,14.2,
1048,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Age,1,25-44 years,1.3,2003,27,25-44 years,3.0,14.0,
1049,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Age,1,25-44 years,1.3,2004,28,25-44 years,3.0,14.1,
1050,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Age,1,25-44 years,1.3,2005,29,25-44 years,3.0,13.9,
1051,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Age,1,25-44 years,1.3,2006,30,25-44 years,3.0,14.0,
1052,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Age,1,25-44 years,1.3,2007,31,25-44 years,3.0,14.5,
1053,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Age,1,25-44 years,1.3,2008,32,25-44 years,3.0,14.6,
1054,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Age,1,25-44 years,1.3,2009,33,25-44 years,3.0,14.6,
1055,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Age,1,25-44 years,1.3,2010,34,25-44 years,3.0,15.0,
1056,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Age,1,25-44 years,1.3,2011,35,25-44 years,3.0,15.4,
1057,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Age,1,25-44 years,1.3,2012,36,25-44 years,3.0,15.7,
1058,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Age,1,25-44 years,1.3,2013,37,25-44 years,3.0,15.5,
1059,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Age,1,25-44 years,1.3,2014,38,25-44 years,3.0,15.8,
1060,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Age,1,25-44 years,1.3,2015,39,25-44 years,3.0,16.4,
1061,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Age,1,25-44 years,1.3,2016,40,25-44 years,3.0,16.9,
1062,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Age,1,25-44 years,1.3,2017,41,25-44 years,3.0,17.7,
1063,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Age,1,25-44 years,1.3,2018,42,25-44 years,3.0,17.9,
1064,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Age,1,25-34 years,1.31,1950,1,25-34 years,3.1,9.1,
1065,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Age,1,25-34 years,1.31,1960,2,25-34 years,3.1,10.0,
1066,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Age,1,25-34 years,1.31,1970,3,25-34 years,3.1,14.1,
1067,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Age,1,25-34 years,1.31,1980,4,25-34 years,3.1,16.0,
1068,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Age,1,25-34 years,1.31,1981,5,25-34 years,3.1,16.3,
1069,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Age,1,25-34 years,1.31,1982,6,25-34 years,3.1,16.0,
1070,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Age,1,25-34 years,1.31,1983,7,25-34 years,3.1,15.8,
1071,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Age,1,25-34 years,1.31,1984,8,25-34 years,3.1,15.6,
1072,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Age,1,25-34 years,1.31,1985,9,25-34 years,3.1,15.3,
1073,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Age,1,25-34 years,1.31,1986,10,25-34 years,3.1,15.8,
1074,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Age,1,25-34 years,1.31,1987,11,25-34 years,3.1,15.5,
1075,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Age,1,25-34 years,1.31,1988,12,25-34 years,3.1,15.6,
1076,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Age,1,25-34 years,1.31,1989,13,25-34 years,3.1,15.2,
1077,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Age,1,25-34 years,1.31,1990,14,25-34 years,3.1,15.2,
1078,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Age,1,25-34 years,1.31,1991,15,25-34 years,3.1,15.1,
1079,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Age,1,25-34 years,1.31,1992,16,25-34 years,3.1,14.4,
1080,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Age,1,25-34 years,1.31,1993,17,25-34 years,3.1,14.8,
1081,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Age,1,25-34 years,1.31,1994,18,25-34 years,3.1,15.0,
1082,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Age,1,25-34 years,1.31,1995,19,25-34 years,3.1,15.0,
1083,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Age,1,25-34 years,1.31,1996,20,25-34 years,3.1,14.0,
1084,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Age,1,25-34 years,1.31,1997,21,25-34 years,3.1,13.7,
1085,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Age,1,25-34 years,1.31,1998,22,25-34 years,3.1,13.2,
1086,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Age,1,25-34 years,1.31,1999,23,25-34 years,3.1,12.7,
1087,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Age,1,25-34 years,1.31,2000,24,25-34 years,3.1,12.0,
1088,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Age,1,25-34 years,1.31,2001,25,25-34 years,3.1,12.8,
1089,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Age,1,25-34 years,1.31,2002,26,25-34 years,3.1,12.8,
1090,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Age,1,25-34 years,1.31,2003,27,25-34 years,3.1,12.9,
1091,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Age,1,25-34 years,1.31,2004,28,25-34 years,3.1,12.9,
1092,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Age,1,25-34 years,1.31,2005,29,25-34 years,3.1,12.7,
1093,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Age,1,25-34 years,1.31,2006,30,25-34 years,3.1,12.7,
1094,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Age,1,25-34 years,1.31,2007,31,25-34 years,3.1,13.3,
1095,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Age,1,25-34 years,1.31,2008,32,25-34 years,3.1,13.2,
1096,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Age,1,25-34 years,1.31,2009,33,25-34 years,3.1,13.1,
1097,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Age,1,25-34 years,1.31,2010,34,25-34 years,3.1,14.0,
1098,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Age,1,25-34 years,1.31,2011,35,25-34 years,3.1,14.6,
1099,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Age,1,25-34 years,1.31,2012,36,25-34 years,3.1,14.7,
1100,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Age,1,25-34 years,1.31,2013,37,25-34 years,3.1,14.8,
1101,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Age,1,25-34 years,1.31,2014,38,25-34 years,3.1,15.1,
1102,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Age,1,25-34 years,1.31,2015,39,25-34 years,3.1,15.7,
1103,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Age,1,25-34 years,1.31,2016,40,25-34 years,3.1,16.5,
1104,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Age,1,25-34 years,1.31,2017,41,25-34 years,3.1,17.5,
1105,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Age,1,25-34 years,1.31,2018,42,25-34 years,3.1,17.6,
1106,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Age,1,35-44 years,1.32,1950,1,35-44 years,3.2,14.3,
1107,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Age,1,35-44 years,1.32,1960,2,35-44 years,3.2,14.2,
1108,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Age,1,35-44 years,1.32,1970,3,35-44 years,3.2,16.9,
1109,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Age,1,35-44 years,1.32,1980,4,35-44 years,3.2,15.4,
1110,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Age,1,35-44 years,1.32,1981,5,35-44 years,3.2,15.9,
1111,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Age,1,35-44 years,1.32,1982,6,35-44 years,3.2,15.4,
1112,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Age,1,35-44 years,1.32,1983,7,35-44 years,3.2,14.7,
1113,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Age,1,35-44 years,1.32,1984,8,35-44 years,3.2,15.1,
1114,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Age,1,35-44 years,1.32,1985,9,35-44 years,3.2,14.6,
1115,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Age,1,35-44 years,1.32,1986,10,35-44 years,3.2,15.2,
1116,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Age,1,35-44 years,1.32,1987,11,35-44 years,3.2,15.0,
1117,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Age,1,35-44 years,1.32,1988,12,35-44 years,3.2,14.8,
1118,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Age,1,35-44 years,1.32,1989,13,35-44 years,3.2,14.6,
1119,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Age,1,35-44 years,1.32,1990,14,35-44 years,3.2,15.3,
1120,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Age,1,35-44 years,1.32,1991,15,35-44 years,3.2,14.7,
1121,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Age,1,35-44 years,1.32,1992,16,35-44 years,3.2,15.0,
1122,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Age,1,35-44 years,1.32,1993,17,35-44 years,3.2,15.1,
1123,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Age,1,35-44 years,1.32,1994,18,35-44 years,3.2,15.2,
1124,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Age,1,35-44 years,1.32,1995,19,35-44 years,3.2,15.1,
1125,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Age,1,35-44 years,1.32,1996,20,35-44 years,3.2,15.5,
1126,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Age,1,35-44 years,1.32,1997,21,35-44 years,3.2,15.2,
1127,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Age,1,35-44 years,1.32,1998,22,35-44 years,3.2,15.3,
1128,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Age,1,35-44 years,1.32,1999,23,35-44 years,3.2,14.3,
1129,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Age,1,35-44 years,1.32,2000,24,35-44 years,3.2,14.5,
1130,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Age,1,35-44 years,1.32,2001,25,35-44 years,3.2,14.7,
1131,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Age,1,35-44 years,1.32,2002,26,35-44 years,3.2,15.3,
1132,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Age,1,35-44 years,1.32,2003,27,35-44 years,3.2,15.0,
1133,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Age,1,35-44 years,1.32,2004,28,35-44 years,3.2,15.2,
1134,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Age,1,35-44 years,1.32,2005,29,35-44 years,3.2,15.1,
1135,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Age,1,35-44 years,1.32,2006,30,35-44 years,3.2,15.2,
1136,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Age,1,35-44 years,1.32,2007,31,35-44 years,3.2,15.7,
1137,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Age,1,35-44 years,1.32,2008,32,35-44 years,3.2,15.9,
1138,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Age,1,35-44 years,1.32,2009,33,35-44 years,3.2,16.1,
1139,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Age,1,35-44 years,1.32,2010,34,35-44 years,3.2,16.0,
1140,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Age,1,35-44 years,1.32,2011,35,35-44 years,3.2,16.2,
1141,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Age,1,35-44 years,1.32,2012,36,35-44 years,3.2,16.7,
1142,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Age,1,35-44 years,1.32,2013,37,35-44 years,3.2,16.2,
1143,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Age,1,35-44 years,1.32,2014,38,35-44 years,3.2,16.6,
1144,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Age,1,35-44 years,1.32,2015,39,35-44 years,3.2,17.1,
1145,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Age,1,35-44 years,1.32,2016,40,35-44 years,3.2,17.4,
1146,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Age,1,35-44 years,1.32,2017,41,35-44 years,3.2,17.9,
1147,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Age,1,35-44 years,1.32,2018,42,35-44 years,3.2,18.2,
1148,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Age,1,45-64 years,1.4,1950,1,45-64 years,4.0,23.5,
1149,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Age,1,45-64 years,1.4,1960,2,45-64 years,4.0,22.0,
1150,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Age,1,45-64 years,1.4,1970,3,45-64 years,4.0,20.6,
1151,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Age,1,45-64 years,1.4,1980,4,45-64 years,4.0,15.9,
1152,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Age,1,45-64 years,1.4,1981,5,45-64 years,4.0,16.2,
1153,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Age,1,45-64 years,1.4,1982,6,45-64 years,4.0,16.8,
1154,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Age,1,45-64 years,1.4,1983,7,45-64 years,4.0,16.4,
1155,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Age,1,45-64 years,1.4,1984,8,45-64 years,4.0,16.8,
1156,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Age,1,45-64 years,1.4,1985,9,45-64 years,4.0,16.3,
